Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,distan_parkKM,dist_schoolKM,NPisos,Estado,id,Realtor
360790000,10000,439988,Huechuraba,PedroFontova/ElCarmen,5,4,156,320,,"0,5","0,1",2,0,19218366,Vivaqui Propiedades
432948000,12000,527985,Peñaflor,Malloco,6,4,412,5000,6,"0,4","0,1",3,1,19216678,Nexxos
450000000,12473,548780,SanMiguel,avdepartamental1386,8,2,178,178,1,"0,4","0,1",1,0,19216659,Mi espacio inmobiliario
130000000,3603,158537,SanBernardo,volcantulalca19436,4,2,90,90,1,"1,4","0,3",2,1,19216624,Mi espacio inmobiliario
328318900,9100,400389,Providencia,LosDiamelos/FranciscoBilbao/Providencia,2,1,91,129,1,"0,5","0,1",3,0,19214828,Vivax
739619500,20500,901975,Providencia,EleodoroYañez/AntonioVaras,,5,290,311,,"0,2","0,0",2,1,19214769,Vivax
342750500,9500,417988,LasCondes,Laguaica,3,2,103,218,,"0,5","0,1",1,1,19213872,MMS Corredora de Propiedades
224952565,6235,274332,LaCisterna,LaCisterna,5,2,120,276,2,"0,8","0,2",2,1,19212628,Difusion Propiedades
490674400,13600,598383,Peñalolén,Condominiollanuradelaspircas,4,4,201,366,3,"0,4","0,1",1,1,19212296,Nexxos
119818359,3321,146120,PuenteAlto,ProtectoradelaInfancia,3,2,65,111,1,"1,5","0,3",3,1,19211652,Nexxos
54912238,1522,66966,PuenteAlto,Accesosur,3,1,66,91,1,"3,3","0,7",2,1,19211633,Nexxos
49572546,1374,60454,PuenteAlto,SargentoMenadier,3,1,53,60,1,"3,6","0,7",1,0,19211611,Nexxos
505069921,13999,615939,LasCondes,PasajeCristóbalColón4513,5,3,209,346,4,"0,4","0,1",3,1,19211553,ProUrbe Manquehue
461811200,12800,563184,LaReina,-ValenzuelaPuelmayVicentePérezRosales,5,4,160,286,1,"0,4","0,1",2,0,19211211,Nexxos
414908500,11500,505986,LaReina,-casaaremodelar-irarrázaval,3,2,145,428,3,"0,4","0,1",1,1,19211190,Nexxos
681893100,18900,831577,LaReina,-másbajaquetasaciónbancaria-,5,5,300,859,10,"0,3","0,1",3,1,19211148,Nexxos
1298483210,35990,1583516,Peñalolén,-AlvaroCasanovayQuilínNorte,7,7,450,4000,6,"0,1","0,0",2,0,19211117,Nexxos
512321800,14200,624783,Peñalolén,-condominiolaspircas-,5,4,139,560,5,"0,4","0,1",1,1,19211081,Nexxos
487066500,13500,593984,Peñalolén,-condominiocasagrande-elacueductoylospresidentes,6,5,207,437,2,"0,4","0,1",2,1,19211044,Nexxos
270592500,7500,329991,Peñalolén,-Av.TobalabayQuilín,3,2,87,240,4,"0,7","0,1",3,1,19211021,Nexxos
212866100,5900,259593,Peñalolén,-MarAdríáticoyMarTirreno,5,2,118,196,3,"0,8","0,2",1,0,19210998,Nexxos
285024100,7900,347590,Peñalolén,-condominioelolmo-tobalaba,3,3,139,268,2,"0,6","0,1",2,1,19210968,Nexxos
270592500,7500,329991,Peñalolén,-condominioaltosarboleda-,4,3,133,181,2,"0,7","0,1",3,1,19210926,Nexxos
487066500,13500,593984,Peñalolén,-LosPresidentesyLasPerdices,4,3,220,360,2,"0,4","0,1",1,1,19210896,Nexxos
685501000,19000,835977,Peñalolén,-ÁlvaroCasanovayLarraínVial,4,4,200,2000,,"0,3","0,1",2,0,19210874,Nexxos
404084800,11200,492786,LaFlorida,-altomacul-accesocontrolado,6,4,140,460,2,"0,4","0,1",3,0,19210601,Nexxos
219000000,6070,267073,LaFlorida,-JardínAltoyRojasMagallanes,4,4,140,170,2,"0,8","0,2",2,0,19209838,Nexxos
294000000,8149,358537,LaFlorida,-condominiojardinesdelaviña-,4,3,142,275,2,"0,6","0,1",1,0,19209808,Nexxos
292239900,8100,356390,LaFlorida,-JardinesdelaViña,4,3,120,234,2,"0,6","0,1",3,1,19209698,Nexxos
130000000,3603,158537,PuenteAlto,-casaconlocalcomercial-valorconversable,3,2,90,100,1,"1,4","0,3",2,1,19209623,Nexxos
189000000,5239,230488,PuenteAlto,-LosTorosyVicuña,5,3,160,190,3,"1,0","0,2",1,1,19209605,Nexxos
162355500,4500,197995,PuenteAlto,-condominio-parqueandinoav.Sancarlosycamiloenríquez,3,3,110,154,,"1,1","0,2",2,0,19209583,Nexxos
134000000,3714,163415,PuenteAlto,-Arq.EugenioCerdayObispoAlvear,4,1,84,150,1,"1,3","0,3",1,1,19209560,Nexxos
175000000,4850,213415,PuenteAlto,-condominioav.Independenciaypzamagna,4,3,95,159,1,"1,0","0,2",3,1,19209547,Nexxos
150000000,4158,182927,PuenteAlto,-condominiosancarlosypzamagna,3,3,86,113,,"1,2","0,2",2,0,19209519,Nexxos
286828050,7950,349790,Colina,Elremansochicureo,3,3,120,430,3,"0,6","0,1",1,1,19209275,Nexxos
800000000,22174,975610,LasCondes,AlonsodeCamargoymayecura,3,2,160,940,5,"0,2","0,0",3,0,19209066,Nexxos
577264000,16000,703980,Colina,ColegioSanNicolásDiácono,5,4,320,5400,8,"0,3","0,1",2,1,19208982,Nexxos
1334923000,37000,1627955,LoBarnechea,SantuariodelValle,6,6,620,1097,6,"0,1","0,0",1,1,19208839,Nexxos
465419100,12900,567584,LasCondes,DelInca-EstadioEspañol,3,2,136,200,1,"0,4","0,1",2,0,19208759,Nexxos
461811200,12800,563184,Huechuraba,CaminolosFresnos/ElManzanar,5,5,180,500,2,"0,4","0,1",1,0,19208707,Nexxos
775698500,21500,945974,Colina,CondominioLosBosquesdePiedraRoja,5,4,285,926,3,"0,2","0,0",3,1,19208576,Nexxos
421763510,11690,514346,LoBarnechea,ElRodeo,5,3,180,250,2,"0,4","0,1",2,0,19208510,Nexxos
407692700,11300,497186,Vitacura,LasTranqueras,3,3,90,178,1,"0,4","0,1",3,1,19208334,Nexxos
359888025,9975,438888,Ñuñoa,CrescenteErrázuriz,5,2,288,183,4,"0,5","0,1",1,1,19208244,Nexxos
450000000,12473,548780,Santiago,Herreraconrosas,8,2,521,470,,"0,4","0,1",2,0,19207879,Unne
491215585,13615,599043,LasCondes,AlonsodeCamargoconRobinsonCrusoe,5,3,136,308,4,"0,4","0,1",3,0,19207252,
129884400,3600,158396,PadreHurtado,Condominioterranovapadrehurtado,3,3,80,155,,"1,4","0,3",2,0,19207227,Brokers Inmobiliarios
317495200,8800,387189,Peñalolén,Quebradademacul/consistorial,4,4,120,290,1,"0,6","0,1",1,0,19207178,Brokers Inmobiliarios
165000000,4573,201220,LaFlorida,¡increíbleoportunidadenlacallepalenalaflorida!,3,2,76,98,1,"1,1","0,2",2,1,19206909,
149000000,4130,181707,Peñalolén,TaguaTagua/colegioMonteverde,4,2,90,110,1,"1,2","0,2",1,0,19206356,Easyprop
443771700,12300,541185,Ñuñoa,LyonConHernanCortes,3,3,150,495,,"0,4","0,1",3,0,19206236,Easyprop
256160900,7100,312391,Macul,PedrodeValdivia/Marathon,5,2,184,360,2,"0,7","0,1",2,0,19205989,Mauricio Pino Propiedades
220000000,6098,268293,Conchalí,Independencia,5,2,198,250,,"0,8","0,2",1,1,19205969,Brokers Inmobiliarios
90000000,2495,109756,Quilicura,Casaampliadaenvillalosjardines3dormitorios,3,1,86,96,,"2,0","0,4",3,0,19205958,Brokers Inmobiliarios
225493750,6250,274992,Quilicura,Vallelocampino,,,136,200,,"0,8","0,2",2,1,19205941,Brokers Inmobiliarios
165000000,4573,201220,Quilicura,Parquecentral,3,2,87,116,,"1,1","0,2",1,0,19205910,Brokers Inmobiliarios
191904201,5319,234030,Maipú,Casaremodeladadedospisos.,3,3,99,159,1,"0,9","0,2",3,1,19205794,Easyprop
681893100,18900,831577,LaReina,Loreley/PresidenteOvalle,4,3,140,600,6,"0,3","0,1",2,1,19205078,Mi Llave
92000000,2550,112195,Macul,SeVendeCasaenSectorParadero8dePajaritosenMaipu,4,2,110,110,1,"2,0","0,4",1,0,19204774,Mi Llave
73171282,2028,89233,Ñuñoa,GuillermoMann,2,1,50,75,,"2,5","0,5",2,1,19204622,Berrios Zegers
179673420,4980,219114,SanMiguel,EscultorRodin,4,2,128,263,2,"1,0","0,2",3,1,19203538,Unne
414908500,11500,505986,LasCondes,Isabellacatolica,4,2,129,199,,"0,4","0,1",1,0,19203474,Unne
183714268,5092,224042,Maipú,CercanoametroSantiagoBueras,3,1,125,423,4,"1,0","0,2",2,1,19203411,Nexxos
191218700,5300,233194,Macul,LosPlátanos/Brownsur,4,2,80,145,,"0,9","0,2",3,1,19203273,Sucursal El Bosque Sur
811777500,22500,989973,LoBarnechea,Av.Ladehesa,5,3,250,678000,4,"0,2","0,0",1,0,10028910,Unne
160000000,4435,195122,Pudahuel,Ríotrancura9700,4,3,,,1,"1,1","0,2",2,1,19201158,
85000000,2356,103659,Maipú,Premiosnacionales435,3,1,65,65,1,"2,1","0,4",3,0,19201133,
65000000,1802,79268,LaFlorida,Walkermartinezconnazariochaconzamora,1,2,62,75,,"2,8","0,6",2,1,19200582,Brokers Inmobiliarios
360429210,9990,439548,Colina,Colina,4,4,135,480,2,"0,5","0,1",1,0,19199603,Bernal Propiedades - Santa Elena de Chicureo
80000000,2217,97561,Independencia,PasajeBezanilla,4,2,70,75,,"2,3","0,5",3,0,19198802,Houm
84000000,2328,102439,Santiago,Av.Brasilconbalmaceda,3,1,60,60,,"2,1","0,4",2,1,19198463,
450987500,12500,549985,LaReina,Tobalabaconlacañada,2,,180,360,,"0,4","0,1",1,1,19198387,
894759200,24800,1091170,Vitacura,Ascenciodezavalaesquinadecandelariagoyenechea,3,3,220,423,1,"0,2","0,0",2,1,19198309,
110000000,3049,134146,Maipú,Casa250mts2deterrenoenmaipú,3,2,60,250,,"1,6","0,3",1,0,19197927,
429990000,11918,524378,LasCondes,MataquitoentreMaullínyMonroe,6,3,171,339,3,"0,4","0,1",3,0,19197734,Grupo Premium Propiedades Santiago
165000000,4573,201220,PuenteAlto,cardenalfresnoperpendicularacordilleranahuelbuta,3,3,89,155,3,"1,1","0,2",2,1,19197718,Grupo Premium Propiedades Santiago
63535119,1761,77482,SanBernardo,AvenidaPortalesconDiegoRivera,3,1,47,67,1,"2,8","0,6",1,0,19197538,Grupo Premium Propiedades Santiago
230000000,6375,280488,Recoleta,AVPerúesq.calleCeliaColoma,3,1,180,254,3,"0,8","0,2",3,0,19197439,Grupo Premium Propiedades Santiago
90017105,2495,109777,QuintaNormal,SalvadorGutiérrez,2,1,49,120,1,"2,0","0,4",2,0,19197389,Grupo Premium Propiedades Santiago
144929343,4017,176743,Pudahuel,Sandaniel,5,2,77,162,7,"1,2","0,2",1,0,19197355,Grupo Premium Propiedades Santiago
78000000,2162,95122,PuenteAlto,Av.EyzaguirreyStgoMenadier,2,1,50,91,,"2,3","0,5",2,1,19197310,Grupo Premium Propiedades Santiago
103000000,2855,125610,PadreHurtado,Villalascasasdepadrehurtadoponiente,3,1,50,149,,"1,8","0,4",1,1,19196083,Movahome Corredores Integrados
115000000,3187,140244,Maipú,Sevendecasaenpajaritoparadero9,4,2,84,126,1,"1,6","0,3",3,0,19194797,Brokers Inmobiliarios
85000000,2356,103659,Peñaflor,palmacaranday-lamanana,4,2,60,96,2,"2,1","0,4",2,1,19194484,Unne
491215585,13615,599043,LasCondes,FedericoGarcíaLorca/Pontevedra/RobinsonCrusoe,6,3,136,308,4,"0,4","0,1",3,1,19194015,Todo Propiedades
414728105,11495,505766,LasCondes,robinsonCrusoeconMartínAlonsoPinzón,4,2,136,308,4,"0,4","0,1",1,1,19193985,Todo Propiedades
129162820,3580,157516,Maipú,PasajeAdrianaPerezLlona,3,3,62,120,2,"1,4","0,3",2,0,6635104,Houm
200000000,5543,243902,EstaciónCentral,elchirihue,5,3,120,140,1,"0,9","0,2",3,1,18408708,
151531800,4200,184795,SanBernardo,Casaventa3dormitorios120m2SanBernardo,3,1,120,348,2,"1,2","0,2",2,1,15231664,Easyprop
144316000,4000,175995,Lampa,CondominioLagunaNorte,3,3,84,165,2,"1,3","0,3",1,0,17664572,Grupo Premium Propiedades Santiago
130000000,3603,158537,LaFlorida,einsehower,4,1,90,90,1,"1,4","0,3",2,0,18489853,
90000000,2495,109756,QuintaNormal,LeonordeLaCorte,3,2,116,104,2,"2,0","0,4",1,1,6830354,
130000000,3603,158537,Maipú,GermanGarcés,3,2,100,152,1,"1,4","0,3",3,1,6830894,
130000000,3603,158537,Maipú,GermanGarcés,5,1,82,144,2,"1,4","0,3",2,0,6899517,
92000000,2550,112195,CerroNavia,IslasAzores,2,1,42,200,1,"2,0","0,4",1,0,6985531,
105000000,2910,128049,Maipú,Pdte.EduardoFreiMontalva,5,2,92,139,2,"1,7","0,3",3,1,7386337,
59800000,1657,72927,Pudahuel,SimonBolívar,3,1,72,500,4,"3,0","0,6",2,0,7809459,
53000000,1469,64634,Santiago,Rondizzoni,2,1,58,74,,"3,4","0,7",1,0,18887663,
107000000,2966,130488,LaFlorida,Nacimiento11641,4,1,88,128,3,"1,7","0,3",3,0,11438608,
110000000,3049,134146,Pudahuel,CalleCentral,3,1,65,101,1,"1,6","0,3",2,0,10080018,Codalu Propiedades
85000000,2356,103659,PuenteAlto,CalleDos,5,2,130,168,1,"2,1","0,4",1,0,10080291,Codalu Propiedades
120000000,3326,146341,Maipú,CerroBlanco,2,2,75,149,1,"1,5","0,3",2,0,10084070,Codalu Propiedades
79000000,2190,96341,Quilicura,EstaciónOcoa,3,1,60,80,1,"2,3","0,5",3,0,10783932,Codalu Propiedades
165000000,4573,201220,EstaciónCentral,EmbajadorQuintana,8,3,132,297,,"1,1","0,2",1,1,13143090,Codalu Propiedades
162355500,4500,197995,Lampa,ElSenderoOriente,5,2,120,180,3,"1,1","0,2",2,0,17911423,Codalu Propiedades
501498100,13900,611583,LasCondes,mataquito,3,4,176,297,2,"0,4","0,1",3,0,11430499,Unne
321103100,8900,391589,Ñuñoa,AvenidaSimónBolívar,4,3,110,120,1,"0,6","0,1",1,0,19160753,
142981077,3963,174367,LoPrado,LaComuna-VillaEcuador,3,1,84,162,2,"1,3","0,3",2,0,11506589,Nexxos
138904150,3850,169395,SanBernardo,CondominioLomasdeNos,3,3,90,175,1,"1,3","0,3",3,0,19165930,
512321800,14200,624783,LaReina,JoséOrtegayGasset,4,2,200,580,4,"0,4","0,1",2,0,13149015,Unne
129884400,3600,158396,Maipú,CaminoelBosque,3,3,90,150,2,"1,4","0,3",1,0,15638825,
90000000,2495,109756,SanBernardo,padrejosemoncada0576,4,1,,61,1,"2,0","0,4",3,0,19146219,
100000000,2772,121951,Maipú,DaríoPobleteNúñez,3,2,80,100,2,"1,8","0,4",2,0,11607101,dalet propiedades
180395000,5000,219994,LaFlorida,Mallorca1612,3,2,90,162,2,"1,0","0,2",1,1,16320960,
226359646,6274,276048,Quilicura,Psje.Villapalacios,3,3,112,192,2,"0,8","0,2",2,1,15160253,RUKAM SPA
490674400,13600,598383,LasCondes,Avlascondes,5,2,143,262,1,"0,4","0,1",1,1,19129605,
162355500,4500,197995,Buin,Altojahuel,3,3,100,173,2,"1,1","0,2",3,0,19128439,Brokers Inmobiliarios
199949818,5542,243841,EstaciónCentral,Valledorado,5,2,117,215,,"0,9","0,2",2,0,19128419,Brokers Inmobiliarios
202042400,5600,246393,PuenteAlto,Diegoportales,3,3,98,228,,"0,9","0,2",1,0,19128392,Brokers Inmobiliarios
176000000,4878,214634,Maipú,5deabrilconCarmen,6,3,138,220,3,"1,0","0,2",3,0,19127138,Unne
1331315100,36900,1623555,LoBarnechea,Dehesacentral,4,4,352,352,4,"0,1","0,0",2,1,19126848,Easyprop
184002900,5100,224394,PadreHurtado,Rodolfojaramillo2718,3,3,90,180,2,"1,0","0,2",1,1,19125917,Unne
948877700,26300,1157168,LasCondes,Campanario,4,4,250,1104,3,"0,2","0,0",2,0,19122300,Easyprop
649422000,18000,791978,LoBarnechea,Calleparque/av.Ladehesa,5,3,200,462,,"0,3","0,1",1,1,19121394,Propiedades Viel SpA
215000000,5959,262195,Santiago,Santiagoconcha,3,2,203,340,,"0,8","0,2",3,1,19121232,
208897410,5790,254753,PuenteAlto,SantaMaríadelPeñon,3,3,100,182,2,"0,9","0,2",2,1,19120151,Nexxos
358117362,9926,436728,LasCondes,Warrensmith/metromanquehue/apoquindo,3,2,70,183,2,"0,5","0,1",3,0,19120003,Vivax
304506760,8440,371350,ElMonte,Parcelaciónsansebastián,3,1,150,5000,1,"0,6","0,1",1,0,19118984,
173179200,4800,211194,Maipú,ThiareCondominioLosAlerces,3,3,72,80,,"1,0","0,2",2,0,19116246,Nexxos
645814100,17900,787578,LasCondes,Medinacelli,5,3,250,570,3,"0,3","0,1",3,1,19115720,Nexxos
956093500,26500,1165968,LoBarnechea,CaminoLosLitres,4,4,300,1065,10,"0,2","0,0",2,0,19115690,Nexxos
901975000,25000,1099970,LoBarnechea,CaminodelaLaguna,4,3,280,600,2,"0,2","0,0",1,0,19115562,Nexxos
391457150,10850,477387,Peñalolén,-bordeandino-lospresidentes,5,3,170,500,2,"0,5","0,1",2,0,19115425,Nexxos
378468710,10490,461547,Pudahuel,SantaIsabel,4,3,150,464,2,"0,5","0,1",1,0,17800558,RUKAM SPA
649422000,18000,791978,Providencia,Av.PedrodeValdiviaNorteS/N,6,3,238,322,3,"0,3","0,1",3,1,19113566,Easyprop
313887300,8700,382789,Pirque,AltosdelGolf1300,3,3,120,5000,3,"0,6","0,1",2,1,19113395,Easyprop
1623555000,45000,1979945,LasCondes,Baztans/n,4,4,380,500,3,"0,1","0,0",1,0,19113374,Easyprop
75000000,2079,91463,QuintaNormal,Butamallin1262,2,1,60,87,,"2,4","0,5",3,1,19110104,Unne
142512050,3950,173795,Buin,CumbresdeBuin,3,2,75,153,1,"1,3","0,3",2,0,19109706,Schumacher Propiedades
176426310,4890,215154,Peñaflor,Av.Miraflores/Av.Pajaritos,3,3,92,160,1,"1,0","0,2",1,0,19108359,Propiedades Centro Santiago SPA
811777500,22500,989973,LoBarnechea,ColegioCraighouse,3,3,220,680,4,"0,2","0,0",3,0,19108145,Berrios Zegers
974133000,27000,1187967,LoBarnechea,Clubgolflomasdeladehesa/colegiomedico,4,3,220,1500,4,"0,2","0,0",2,1,19108103,Berrios Zegers
901614210,24990,1099530,LasCondes,ColegioJuanitadelosAndesyColegioPadreHurtadoCasaenCondominio,3,5,222,518,3,"0,2","0,0",1,1,19107936,Berrios Zegers
75000000,2079,91463,LoEspejo,pasaje576773,3,1,90,105,2,"2,4","0,5",2,0,19103930,Todo Propiedades
537577100,14900,655582,Colina,lasgarzas,6,7,360,5000,5,"0,3","0,1",3,1,19103928,Todo Propiedades
139986520,3880,170715,PadreHurtado,RíoItata2279,3,1,90,300,3,"1,3","0,3",1,0,19103932,Todo Propiedades
396508210,10990,483547,Colina,Colina,3,3,138,437,2,"0,5","0,1",2,0,19101840,Bernal Propiedades - Santa Elena de Chicureo
300000000,8315,365854,Santiago,Sevendecasa4dormitorios,4,2,147,267,,"0,6","0,1",3,1,19101398,
140000000,3880,170732,Maipú,Longitudinal,3,2,77,125,1,"1,3","0,3",1,1,19100692,Houm
294909746,8174,359646,LaFlorida,Av.LaFloridaconrojasMagallanes,4,3,140,223,2,"0,6","0,1",2,0,19099837,Grupo Premium Propiedades Santiago
53000000,1469,64634,Pudahuel,LaEstrella-SanDaniel-PasajeAraucocasa160m2,2,2,85,160,,"3,4","0,7",3,0,19099727,Grupo Premium Propiedades Santiago
64000000,1774,78049,Lampa,Lampacentro,3,1,46,72,1,"2,8","0,6",2,1,19099715,Grupo Premium Propiedades Santiago
75000000,2079,91463,Lampa,Lampacentro,2,1,46,72,1,"2,4","0,5",1,0,19099701,Grupo Premium Propiedades Santiago
57000000,1580,69512,Lampa,VillaLosRobles2,4,2,57,79,2,"3,2","0,6",3,1,19099687,Grupo Premium Propiedades Santiago
70000000,1940,85366,Lampa,Lampacentro,2,2,,,2,"2,6","0,5",2,1,19099671,Grupo Premium Propiedades Santiago
48000000,1330,58537,Lampa,Batuco,3,1,61,75,,"3,8","0,8",1,0,19099658,Grupo Premium Propiedades Santiago
85000000,2356,103659,Lampa,Lampacentro,3,1,51,79,3,"2,1","0,4",2,0,19099648,Grupo Premium Propiedades Santiago
586283750,16250,714980,Ñuñoa,Conavenidaelbosque,4,3,250,506,,"0,3","0,1",1,1,19098918,Brokers Inmobiliarios
108237000,3000,131996,SanBernardo,Lossuspiros,2,2,98,98,,"1,7","0,3",3,1,19097176,Brokers Inmobiliarios
77000000,2134,93902,CerroNavia,Danielarellanoroosevelt,6,1,120,120,,"2,3","0,5",2,1,19097151,Brokers Inmobiliarios
270592500,7500,329991,Santiago,Gaspardelabarrera(aceptamosofertas),4,2,467,467,,"0,7","0,1",1,1,19096239,Movahome Corredores Integrados
126998080,3520,154876,SanBernardo,Lastrancasnorte,3,3,120,160,,"1,4","0,3",3,0,19096207,Movahome Corredores Integrados
108237000,3000,131996,CerroNavia,(parainversiónaceptamosofertas),7,4,168,168,1,"1,7","0,3",2,1,19096175,Movahome Corredores Integrados
229823230,6370,280272,Cerrillos,Plazaoeste(aceptamosofertas),4,2,114,153,1,"0,8","0,2",1,1,19096143,Movahome Corredores Integrados
414908500,11500,505986,Ñuñoa,MetroVillaFrei//Irarrázaval//LoPlaza,5,3,198,402,,"0,4","0,1",2,1,19096017,Unne
346538795,9605,422608,Melipilla,Molinosanjosédemelipilla,8,6,255,5000,1,"0,5","0,1",1,0,19095555,Brokers Inmobiliarios
163000000,4518,198780,LaFlorida,Sevendecasa,4,3,73,142,,"1,1","0,2",3,1,19094848,Treintaquince Spa
125000000,3465,152439,Renca,Ventaampliacasacondominiorenca3d2b2e,3,2,66,91,,"1,4","0,3",2,1,19093923,Brokers Inmobiliarios
125000000,3465,152439,CaleradeTango,Elcarmen,4,1,110,175,,"1,4","0,3",3,1,19093423,Brokers Inmobiliarios
202042400,5600,246393,LaFlorida,Grancasa4dormitorios/3bañosconampliopatio,4,3,140,379,1,"0,9","0,2",1,1,19093191,Brokers Inmobiliarios
393261100,10900,479587,Ñuñoa,Amapolas/coventry,4,3,155,260,,"0,5","0,1",2,1,19092428,
537577100,14900,655582,LasCondes,Manquehuesur/eloísadíaz,4,3,160,240,,"0,3","0,1",3,0,19092412,
650000000,18016,792683,QuintaNormal,membrillarconneptuno,,,809,809,,"0,3","0,1",2,1,12827290,RUKAM SPA
164000000,4546,200000,Maipú,alcaldejoseluisinfantelarrain,3,3,99,160,2,"1,1","0,2",1,0,12827270,RUKAM SPA
252480842,6998,307903,Ñuñoa,Lasdocas/villafrei,3,1,64,200,,"0,7","0,1",2,1,7286111,Procasa Felipe Acosta Propiedades
79000000,2190,96341,PuenteAlto,PasajeLagoBertrand,2,1,,,2,"2,3","0,5",1,0,12149041,Fe Propiedades Spa
160551550,4450,195795,Maipú,Ciudadsatelite/condominiocordillera,3,3,98,130,2,"1,1","0,2",3,1,9471265,Easyprop
132121298,3662,161124,LasCondes,Fueguinos,3,1,45,145,,"1,4","0,3",2,0,11706879,Unne
65000000,1802,79268,LaPintana,Ellingue,4,1,70,140,1,"2,8","0,6",1,1,19074995,Patricia Propiedades
168128140,4660,205034,LaCisterna,Granpotencialparaeldesarrollodeviviendaocomercio,4,1,130,400,,"1,1","0,2",3,0,14515977,
75000000,2079,91463,PedroAguirreCerda,Platón5146,3,1,75,112,1,"2,4","0,5",2,1,19065972,
89000000,2467,108537,PuenteAlto,EstaciónCuracautín,4,2,102,114,2,"2,0","0,4",1,0,5890400,
195000000,5405,237805,Maipú,Colón178,3,1,,200,1,"0,9","0,2",3,0,7050716,
883935500,24500,1077970,LoBarnechea,PSTPasajecerradocercanaaNuevocentrocomercialyJumboPieAndino,6,4,260,800,4,"0,2","0,0",2,1,12755127,Nieto & Stone Propiedades
223689800,6200,272792,SanMiguel,Uretacox,3,1,94,385,5,"0,8","0,2",1,1,15416854,Gesinprop Gestión Inmobiliaria
72518790,2010,88438,LaFlorida,Amarilla,3,1,64,75,1,"2,5","0,5",2,0,10879481,Sgq Propiedades
74000000,2051,90244,PadreHurtado,pasajebenjamin,3,1,122,153,2,"2,4","0,5",3,0,15877907,RUKAM SPA
169896011,4709,207190,Santiago,Avda.ManuelAntonioMatta-Coquimbo,4,2,80,190,1,"1,1","0,2",1,1,10028416,Unne
165241820,4580,201514,Peñalolén,MarAmarillo4349,2,2,65,202,4,"1,1","0,2",2,1,19049907,
176000000,4878,214634,Recoleta,Einstein,3,2,,279,,"1,0","0,2",3,0,13336570,
254356950,7050,310191,Recoleta,Camelias521,4,1,100,312,3,"0,7","0,1",1,1,16383387,Mgh Solución Inmobiliaria
135000000,3742,164634,PadreHurtado,FernandoMuñozRojas,3,2,90,140,1,"1,3","0,3",2,0,10004875,Gesinprop Gestión Inmobiliaria
487066500,13500,593984,SanMiguel,ÁlvarezdeToledo900,6,5,237,594,2,"0,4","0,1",3,0,9677990,Gesinprop Gestión Inmobiliaria
110000000,3049,134146,Maipú,ElSamaritanoCinco,3,2,66,96,1,"1,6","0,3",2,0,15201249,Gesinprop Gestión Inmobiliaria
514125750,14250,626983,Peñalolén,CaminolaLoma,4,4,140,500,3,"0,4","0,1",1,1,16153290,Gesinprop Gestión Inmobiliaria
118000000,3271,143902,PadreHurtado,PasajeCarmenere,3,2,68,114,1,"1,5","0,3",3,0,15858107,Gesinprop Gestión Inmobiliaria
150000000,4158,182927,Cerrillos,OchodeDiciembre,5,2,128,162,4,"1,2","0,2",2,0,15410924,Gesinprop Gestión Inmobiliaria
139000000,3853,169512,Maipú,PasajeSanEugenio&SanBruno,4,3,90,122,1,"1,3","0,3",1,0,15408589,Gesinprop Gestión Inmobiliaria
67000000,1857,81707,Maipú,Equinoccio,4,1,50,60,1,"2,7","0,5",2,0,19033000,RUKAM SPA
1731792000,48000,2111941,Vitacura,SantaMaríadeManquehue/Vitacura,6,5,363,1068,6,"0,1","0,0",1,1,19032141,Unne
95000000,2633,115854,LaGranja,¡¡oportunidaddeinversión!!sevendecasaindividual,3,1,70,140,1,"1,9","0,4",3,1,19031479,Brokers Inmobiliarios
487066500,13500,593984,LasCondes,Altolascondes,4,3,160,180,1,"0,4","0,1",2,1,19031188,Labbe &  Pollier
140000000,3880,170732,Melipilla,ChacraSanPedro,3,2,,,,"1,3","0,3",1,0,15795544,
185000000,5128,225610,LaFlorida,Andina368,2,1,50,308,4,"1,0","0,2",3,1,19028633,100propiedades Corredora
151531800,4200,184795,Quilicura,Venta,4,3,90,130,,"1,2","0,2",2,1,19027551,
198434500,5500,241993,Quilicura,Venta,3,2,140,180,,"0,9","0,2",1,1,19027513,
271500000,7525,331098,Pudahuel,Excelenteoportunidad,3,3,102,260,,"0,7","0,1",2,0,19025715,Movahome Corredores Integrados
230000000,6375,280488,Quilicura,ValleLoCampino,4,3,120,200,,"0,8","0,2",1,1,19025350,
236317450,6550,288192,LaFlorida,mariacristinaconP°losrobles,3,3,117,200,2,"0,8","0,2",3,1,19025183,Mi Llave
52314550,1450,63798,Colina,CondominioLasLoicas2,3,4,139,480,2,"3,4","0,7",2,0,19025040,Mi Llave
645814100,17900,787578,Vitacura,Alonsodecordova/elciruelillo,6,3,210,400,3,"0,3","0,1",3,1,12237958,Lyon y Balmaceda Ltda.
811777500,22500,989973,LoBarnechea,CondominioLosBravos,3,3,220,680,3,"0,2","0,0",1,1,19021758,Unne
331926800,9200,404789,Colina,lopinto,2,1,210,5000,10,"0,5","0,1",2,0,11092305,Nexxos
211062150,5850,257393,Maipú,Ciudadsatelite,3,3,105,160,1,"0,9","0,2",3,1,19019398,Brokers Inmobiliarios
220081900,6100,268393,Maipú,Ciudadsatelite,5,4,130,134,1,"0,8","0,2",2,1,19019381,Brokers Inmobiliarios
